level	qualityType	equipslotType	material1	num1	material2	num2	gameMoney	broadcast
180	6	3	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	6	4	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	6	5	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	6	6	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	6	7	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	6	8	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	6	9	7000001	216	7000002	540	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	0	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	1	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	2	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	3	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	4	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	5	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	6	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	7	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	8	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
180	7	9	7000001	252	7000002	630	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	0	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	1	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	2	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	3	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	4	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	5	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	6	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	7	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	8	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	3	9	7000001	114	7000002	285	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	0	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	1	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	2	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	3	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	4	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	5	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	6	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	7	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	8	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	4	9	7000001	152	7000002	380	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	0	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	1	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	2	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	3	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	4	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	5	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	6	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	7	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	8	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	5	9	7000001	190	7000002	475	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	0	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	1	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	2	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	3	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	4	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	5	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	6	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	7	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	8	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	6	9	7000001	228	7000002	570	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	0	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	1	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	2	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	3	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	4	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	5	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	6	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	7	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	8	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
190	7	9	7000001	266	7000002	665	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
