id	name	goodsType	imageId	bindType	overlapCount	level	effectId	desc	recycling	recyclePrice	only	offlineDie	discard	printlog	qualityType	lvLimit	suitId	suitGroupId	activateType	deadline	expireType	secondType	equipslotType	career	resId	gemType	openHoleNum	maxStarLevel	attriNum	atk	rit	baseMaxHP	baseMaxMP	hit	dodge	critAtk	critRit	gs	sex	upgradeId
4190509	少校的泰坦手套	5	20	2	1	190		少校的泰坦手套	1	1000	0	0	1	0	5	190	1905	5				9	9	-1		2	6	20	3	1500	0	0	0	0	0	0	0		-1	0
4190600	将军的泰坦头盔	5	13	2	1	190		将军的泰坦头盔	1	1000	0	0	1	0	6	190	1906	6				0	0	-1		1	7	20	3	0	0	36750	0	0	0	0	0		-1	0
4190601	将军的泰坦项链	5	23	2	1	190		将军的泰坦项链	1	1000	0	0	1	0	6	190	1906	6				1	1	-1		4	7	20	3	0	0	0	0	0	0	810	0		-1	0
4190602	将军的泰坦肩甲	5	21	2	1	190		将军的泰坦肩甲	1	1000	0	0	1	0	6	190	1906	6				2	2	-1		5	7	20	3	0	0	0	0	0	0	0	810		-1	0
4190603	将军的泰坦武器	5	24	2	1	190		将军的泰坦武器	1	1000	0	0	1	0	6	190	1906	6				3	3	-1		2	7	20	3	4900	0	0	0	0	0	0	0		-1	0
4190604	将军的泰坦胸甲	5	14	2	1	190		将军的泰坦胸甲	1	1000	0	0	1	0	6	190	1906	6				4	4	-1		3	7	20	3	0	2940	0	0	0	0	0	0		-1	0
4190605	将军的泰坦戒指	5	22	2	1	190		将军的泰坦戒指	1	1000	0	0	1	0	6	190	1906	6				5	5	-1		7	7	20	3	0	0	0	0	0	810	0	0		-1	0
4190606	将军的泰坦裤子	5	16	2	1	190		将军的泰坦裤子	1	1000	0	0	1	0	6	190	1906	6				6	6	-1		3	7	20	3	0	1260	0	0	0	0	0	0		-1	0
4190607	将军的泰坦腰带	5	15	2	1	190		将军的泰坦腰带	1	1000	0	0	1	0	6	190	1906	6				7	7	-1		1	7	20	3	0	0	15750	0	0	0	0	0		-1	0
4190608	将军的泰坦鞋子	5	17	2	1	190		将军的泰坦鞋子	1	1000	0	0	1	0	6	190	1906	6				8	8	-1		6	7	20	3	0	0	0	0	810	0	0	0		-1	0
4190609	将军的泰坦手套	5	20	2	1	190		将军的泰坦手套	1	1000	0	0	1	0	6	190	1906	6				9	9	-1		2	7	20	3	2100	0	0	0	0	0	0	0		-1	0
4190700	元帅的泰坦头盔	5	13	2	1	190		元帅的泰坦头盔	1	1000	0	0	1	0	7	190	1907	7				0	0	-1		1	8	20	3	0	0	52500	0	0	0	0	0		-1	0
4190701	元帅的泰坦项链	5	23	2	1	190		元帅的泰坦项链	1	1000	0	0	1	0	7	190	1907	7				1	1	-1		4	8	20	3	0	0	0	0	0	0	990	0		-1	0
4190702	元帅的泰坦肩甲	5	21	2	1	190		元帅的泰坦肩甲	1	1000	0	0	1	0	7	190	1907	7				2	2	-1		5	8	20	3	0	0	0	0	0	0	0	990		-1	0
4190703	元帅的泰坦武器	5	24	2	1	190		元帅的泰坦武器	1	1000	0	0	1	0	7	190	1907	7				3	3	-1		2	8	20	3	7000	0	0	0	0	0	0	0		-1	0
4190704	元帅的泰坦胸甲	5	14	2	1	190		元帅的泰坦胸甲	1	1000	0	0	1	0	7	190	1907	7				4	4	-1		3	8	20	3	0	4200	0	0	0	0	0	0		-1	0
4190705	元帅的泰坦戒指	5	22	2	1	190		元帅的泰坦戒指	1	1000	0	0	1	0	7	190	1907	7				5	5	-1		7	8	20	3	0	0	0	0	0	990	0	0		-1	0
4190706	元帅的泰坦裤子	5	16	2	1	190		元帅的泰坦裤子	1	1000	0	0	1	0	7	190	1907	7				6	6	-1		3	8	20	3	0	1800	0	0	0	0	0	0		-1	0
4190707	元帅的泰坦腰带	5	15	2	1	190		元帅的泰坦腰带	1	1000	0	0	1	0	7	190	1907	7				7	7	-1		1	8	20	3	0	0	22500	0	0	0	0	0		-1	0
4190708	元帅的泰坦鞋子	5	17	2	1	190		元帅的泰坦鞋子	1	1000	0	0	1	0	7	190	1907	7				8	8	-1		6	8	20	3	0	0	0	0	990	0	0	0		-1	0
4190709	元帅的泰坦手套	5	20	2	1	190		元帅的泰坦手套	1	1000	0	0	1	0	7	190	1907	7				9	9	-1		2	8	20	3	3000	0	0	0	0	0	0	0		-1	0
																																								
																																								
4999991	真理之帽	6	13	2	1	1		看上去这个帽子不怎么样	1	1000	0	0	1	0	7	1						0	0	-1		1	12	20	3	500000									-1	0
4999992	真理之甲	6	14	2	1	1		看上去这个盔甲不怎么样	1	1000	0	0	1	0	7	1						4	4	-1		1	12	20	3		500000								-1	0
4999993	真理之手	6	20	2	1	1		看上去这个手套不怎么样	1	1000	0	0	1	0	7	1						9	9	-1		1	12	20	3			4000000							-1	0
