id	initiative	alertArea	chase	chaseArea	shoutWorth	shoutRate	shoutArea	fleeWorth	fleeRate	hatredMonsterID1	hatredMonsterID2	hatredMonsterID3	hatredMonsterID4	actionId	actionLinks	normalSkill	normalskilllevel	deathShout	hpRate1	skill1	level1	shout1	hpRate2	skill2	level2	shout2	hpRate3	skill3	level3	shout3	hpRate4	skill4	level4	shout4	hpRate5	skill5	level5	shout5	deathRefreshGroup	birthShout	deathSkillId
02vipfb002	0	360	1	650										1		20001	1																								
02vipfb003	0	360	1	650										1		20001	1																								
02vipfb004	0	360	1	650										1		20001	1																								
02vipfb005	0	360	1	650										1		20001	1																								
02vipfb006	0	360	1	650										1		20001	1																								
02vipfb007	0	360	1	650										1		20001	1																								
02vipfb008	0	360	1	650										1		20001	1																								
02vipfb009	0	360	1	650										1		20001	1																								
02vipfb010	0	360	1	650										1		20001	1																								
02vipfb011	0	360	1	650										1		20001	1																								
02vipfb012	0	360	1	650										1		20001	1																								
02vipfb013	0	360	1	650										1		20001	1																								
02vipfb014	0	360	1	650										1		20001	1																								
02vipfb015	0	360	1	650										1		20001	1																								
02vipfb016	0	360	1	650										1		20001	1																								
																																									
03vipfb001	0	360	1	650										1		20001	1																								
03vipfb002	0	360	1	650										1		20001	1																								
03vipfb003	0	360	1	650										1		20001	1																								
03vipfb004	0	360	1	650										1		20001	1																								
03vipfb005	0	360	1	650										1		20001	1																								
03vipfb006	0	360	1	650										1		20001	1																								
03vipfb007	0	360	1	650										1		20001	1																								
03vipfb008	0	360	1	650										1		20001	1																								
03vipfb009	0	360	1	650										1		20001	1																								
03vipfb010	0	360	1	650										1		20001	1																								
03vipfb011	0	360	1	650										1		20001	1																								
03vipfb012	0	360	1	650										1		20001	1																								
03vipfb013	0	360	1	650										1		20001	1																								
03vipfb014	0	360	1	650										1		20001	1																								
03vipfb015	0	360	1	650										1		20001	1																								
03vipfb016	0	360	1	650										1		20001	1																								
																																									
01cbtboss	1	360	1	650										1		20001	1	我还会回来的！	100	5015	1	Các ngươi là tự tìm đường chết!																			
																																									
01LXA001	0	360	1	600										1		20001	1																								
01LXA002	0	400	1	800										1		20002	1																								
01LXA003	0	360	1	600										1		20001	1																								
01LXA004	0	360	1	600										1		20001	1																								
01LXA005	0	400	1	800										1		20002	1																								
																																									
																																									
01kld0001	1	450	1	450										1		20001	1																								
01kld0002	1	450	1	450										1		20001	1																								
01kld0003	1	450	1	450										1		20001	1																								
01kld0004	1	450	1	450										1		20001	1																								
01kld0005	1	450	1	450										1		20001	1																								
01kld0006	1	450	1	450										1		20001	1																								
01kld0007	1	450	1	450										1		20001	1																								
01kld0008	1	450	1	450										1		20001	1																								
01kld0009	1	450	1	450										1		20001	1																								
01kld0010	1	450	1	450										1		20001	1																								
01kld0011	1	450	1	450										1		20001	1																								
01kld0012	1	450	1	450										1		20001	1																								
01kld0013	1	450	1	450										1		20001	1																								
01kld0014	1	450	1	450										1		20001	1																								
01kld0015	1	450	1	450										1		20001	1																								
01kld0016	1	450	1	450										1		20001	1																								
01kld0017	1	450	1	450										1		20001	1																								
01kld0018	1	450	1	450										1		20001	1																								
01kld0019	1	450	1	450										1		20001	1																								
01kld0020	1	450	1	450										1		20001	1																								
01kld0021	1	450	1	450										1		20001	1																								
01kld0022	1	450	1	450										1		20001	1																								
01kld0023	1	450	1	450										1		20001	1																								
01kld0024	1	450	1	450										1		20001	1																								
01kld0025	1	450	1	450										1		20001	1																								
01kld0026	1	450	1	450										1		20001	1																								
01kld0027	1	450	1	450										1		20001	1																								
01kld0028	1	450	1	450										1		20001	1																								
01kld0029	1	450	1	450										1		20001	1																								
01kld0030	1	450	1	450										1		20001	1																								
01kld0031	1	450	1	450										1		20001	1																								
01kld0032	1	450	1	450										1		20001	1																								
01kld0033	1	450	1	450										1		20001	1																								
01kld0034	1	450	1	450										1		20001	1																								
01kld0035	1	450	1	450										1		20001	1																								
01kld0036	1	450	1	450										1		20001	1																								
01kld0037	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld0038	1	450	1	450										1		20001	1																								
01kld0039	1	450	1	450										1		20001	1																								
01kld0040	1	450	1	450										1		20001	1																								
01kld0041	1	450	1	450										1		20001	1																								
01kld0042	1	450	1	450										1		20001	1																								
01kld0043	1	450	1	450										1		20001	1																								
01kld0044	1	450	1	450										1		20001	1																								
01kld0045	1	450	1	450										1		20001	1																								
01kld0046	1	450	1	450										1		20001	1																								
01kld0047	1	450	1	450										1		20001	1																								
01kld0048	1	450	1	450										1		20001	1																								
01kld0049	1	450	1	450										1		20001	1																								
01kld0050	1	450	1	450										1		20001	1																								
01kld0051	1	450	1	450										1		20001	1																								
01kld0101	1	450	1	450										1		20001	1																								
01kld0102	1	450	1	450										1		20001	1																								
01kld0103	1	450	1	450										1		20001	1																								
01kld0104	1	450	1	450										1		20001	1																								
01kld0105	1	450	1	450										1		20001	1																								
01kld0106	1	450	1	450										1		20001	1																								
01kld0107	1	450	1	450										1		20001	1																								
01kld0108	1	450	1	450										1		20001	1																								
01kld0109	1	450	1	450										1		20001	1																								
01kld0110	1	450	1	450										1		20001	1																								
01kld0111	1	450	1	450										1		20001	1																								
01kld0112	1	450	1	450										1		20001	1																								
01kld0113	1	450	1	450										1		20001	1																								
01kld0114	1	450	1	450										1		20001	1																								
01kld0115	1	450	1	450										1		20001	1																								
01kld0116	1	450	1	450										1		20001	1																								
01kld0117	1	450	1	450										1		20001	1																								
01kld0118	1	450	1	450										1		20001	1																								
01kld0119	1	450	1	450										1		20001	1																								
01kld0120	1	450	1	450										1		20001	1																								
01kld0121	1	450	1	450										1		20001	1																								
01kld0122	1	450	1	450										1		20001	1																								
01kld0123	1	450	1	450										1		20001	1																								
01kld0124	1	450	1	450										1		20001	1																								
01kld0125	1	450	1	450										1		20001	1																								
01kld0126	1	450	1	450										1		20001	1																								
01kld0127	1	450	1	450										1		20001	1																								
01kld0128	1	450	1	450										1		20001	1																								
01kld0129	1	450	1	450										1		20001	1																								
01kld0130	1	450	1	450										1		20001	1																								
01kld0131	1	450	1	450										1		20001	1																								
01kld0132	1	450	1	450										1		20001	1																								
01kld0133	1	450	1	450										1		20001	1																								
01kld0134	1	450	1	450										1		20001	1																								
01kld0135	1	450	1	450										1		20001	1																								
01kld0136	1	450	1	450										1		20001	1																								
01kld0137	1	450	1	450										1		20001	1																								
01kld0138	1	450	1	450										1		20001	1																								
01kld0139	1	450	1	450										1		20001	1																								
01kld0140	1	450	1	450										1		20001	1																								
01kld0141	1	450	1	450										1		20001	1																								
01kld0142	1	450	1	450										1		20001	1																								
