npcid	npcname	npctype	level	resid	headResId	bodyResId	boss	forceId	exp	minMoney	maxMoney	bindMoney	magicSoul	totalMagicSoul	xp	zp	lootNpc	lootWorld	maxHP	maxMP	phyAtk	iceAtk	fireAtk	phyRit	iceRit	fireRit	speed	dodge	hit	critAtk	critRit	slowRitRate	exposeArmorRitRate	weakRitRate	fixedRitRate	blowFlyRitRate	lullRitRate	tiredRitRate	silenceRitRate	bloodRitRate	lightRitRate	charmRitRate	comaRitRate	agedRitRate	gossip	lockType	function	desc	funcResId	resRate	musicId	questHatred	shieldFunc	showName
01bgd1002	地府白无常	2	60	20066	29	 	0	2	4250	0	0	0					1035		4437	4437	282	0	0	15000	130	0	130	1965	12207	1689	990	0									0					0				10				
01bgd1010	妖·混沌狼王	2	65	21005	30	 	1	2	4400	0	0	0					1036		9168	9168	370	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1020	妖·混沌狸仙	2	65	21006	30	 	1	2	4400	0	0	0					1036		9626	9626	370	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1030	妖·齐天鼠圣	2	65	21008	30	 	1	2	4400	0	0	0					1036		10108	10108	388	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1040	幻·混沌狼王	2	65	21005	30	 	1	2	4400	0	0	0					1036		10613	10613	388	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1050	幻·混沌狸仙	2	65	21006	30	 	1	2	4400	0	0	0					1036		11144	11144	408	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1060	幻·齐天鼠圣	2	65	21008	30	 	1	2	4400	0	0	0					1036		11701	11701	408	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1070	魔·混沌狼王	2	65	21005	30	 	1	2	4400	0	0	0					1036		12286	12286	428	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1080	魔·混沌狸仙	2	65	21006	30	 	1	2	4400	0	0	0					1036		12900	12900	428	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1090	魔·齐天鼠圣	2	65	21008	30	 	1	2	4400	0	0	0					1036		13545	13545	450	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1100	地府阴阳判官	2	65	21009	30	 	1	2	4400	0	0	0					1023		14223	14223	450	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1012	狸妖道人	2	65	20077	29	 	0	2	4400	0	0	0					1036		4862	4862	335	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1041	战狼卫	2	65	20063	29	 	0	2	4400	0	0	0					1036		4862	4862	335	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1061	鼠族骑兵	2	65	20061	29	 	0	2	4400	0	0	0					1036		4862	4862	335	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1071	狸妖道人	2	65	20077	29	 	0	2	4400	0	0	0					1036		4862	4862	335	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1081	战狼卫	2	65	20063	29	 	0	2	4400	0	0	0					1036		4862	4862	335	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1101	地府黑无常	2	65	20067	29	 	0	2	4400	0	0	0					1036		4862	4862	304	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1102	地府白无常	2	65	20066	29	 	0	2	4400	0	0	0					1036		4862	4862	304	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01bgd1110	妖·混沌狼王	2	70	21005	30	 	1	2	5700	0	0	0					1037		9970	9970	397	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1120	妖·混沌狸仙	2	70	21006	30	 	1	2	5700	0	0	0					1037		10469	10469	397	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1130	妖·齐天鼠圣	2	70	21008	30	 	1	2	5700	0	0	0					1037		10992	10992	417	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1140	幻·混沌狼王	2	70	21005	30	 	1	2	5700	0	0	0					1037		11542	11542	417	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1150	幻·混沌狸仙	2	70	21006	30	 	1	2	5700	0	0	0					1037		12119	12119	437	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1160	幻·齐天鼠圣	2	70	21008	30	 	1	2	5700	0	0	0					1037		12725	12725	437	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1170	魔·混沌狼王	2	70	21005	30	 	1	2	5700	0	0	0					1037		13361	13361	459	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1180	魔·混沌狸仙	2	70	21006	30	 	1	2	5700	0	0	0					1037		14029	14029	459	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1190	魔·齐天鼠圣	2	70	21008	30	 	1	2	5700	0	0	0					1037		14731	14731	482	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1200	地府阴阳判官	2	70	21009	30	 	1	2	5700	0	0	0					1024		15467	15467	482	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1111	狸妖道人	2	70	20077	29	 	0	2	5700	0	0	0					1037		5287	5287	360	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1141	战狼卫	2	70	20063	29	 	0	2	5700	0	0	0					1037		5287	5287	360	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1161	鼠族骑兵	2	70	20061	29	 	0	2	5700	0	0	0					1037		5287	5287	360	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1171	狸妖道人	2	70	20077	29	 	0	2	5700	0	0	0					1037		5287	5287	360	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1181	战狼卫	2	70	20063	29	 	0	2	5700	0	0	0					1037		5287	5287	360	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1201	地府黑无常	2	70	20067	29	 	0	2	5700	0	0	0					1037		5287	5287	326	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1202	地府白无常	2	70	20066	29	 	0	2	5700	0	0	0					1037		5287	5287	326	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01bgd1210	妖·混沌狼王	2	75	21005	30	 	1	2	7450	0	0	0					1038		11371	11371	423	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1220	妖·混沌狸仙	2	75	21006	30	 	1	2	7450	0	0	0					1038		11940	11940	423	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1230	妖·齐天鼠圣	2	75	21008	30	 	1	2	7450	0	0	0					1038		12537	12537	445	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1240	幻·混沌狼王	2	75	21005	30	 	1	2	7450	0	0	0					1038		13164	13164	445	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1250	幻·混沌狸仙	2	75	21006	30	 	1	2	7450	0	0	0					1038		13822	13822	467	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1260	幻·齐天鼠圣	2	75	21008	30	 	1	2	7450	0	0	0					1038		14513	14513	467	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1270	魔·混沌狼王	2	75	21005	30	 	1	2	7450	0	0	0					1038		15239	15239	490	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1280	魔·混沌狸仙	2	75	21006	30	 	1	2	7450	0	0	0					1038		16001	16001	490	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1290	魔·齐天鼠圣	2	75	21008	30	 	1	2	7450	0	0	0					1038		16801	16801	515	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1300	地府阴阳判官	2	75	21009	30	 	1	2	7450	0	0	0					1025		17641	17641	515	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1221	狸妖道人	2	75	20077	29	 	0	2	7450	0	0	0					1038		5743	5743	384	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1241	战狼卫	2	75	20063	29	 	0	2	7450	0	0	0					1038		5743	5743	384	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1261	鼠族骑兵	2	75	20061	29	 	0	2	7450	0	0	0					1038		5743	5743	384	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1271	狸妖道人	2	75	20077	29	 	0	2	7450	0	0	0					1038		5743	5743	384	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1281	战狼卫	2	75	20063	29	 	0	2	7450	0	0	0					1038		5743	5743	384	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1301	地府黑无常	2	75	20067	29	 	0	2	7450	0	0	0					1038		5743	5743	348	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1302	地府白无常	2	75	20066	29	 	0	2	7450	0	0	0					1038		5743	5743	348	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01bgd1310	妖·混沌狼王	2	80	21005	30	 	1	2	7450	0	0	0					1039		11689	11689	450	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1320	妖·混沌狸仙	2	80	21006	30	 	1	2	7450	0	0	0					1039		12274	12274	450	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1330	妖·齐天鼠圣	2	80	21008	30	 	1	2	7450	0	0	0					1039		12887	12887	473	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1340	幻·混沌战狼王	2	80	21005	30	 	1	2	7450	0	0	0					1039		13532	13532	473	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1350	幻·混沌狸仙	2	80	21006	30	 	1	2	7450	0	0	0					1039		14208	14208	496	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1360	幻·齐天鼠圣	2	80	21008	30	 	1	2	7450	0	0	0					1039		14919	14919	496	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1370	魔·混沌狼王	2	80	21005	30	 	1	2	7450	0	0	0					1039		15665	15665	521	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1380	魔·混沌狸仙	2	80	21006	30	 	1	2	7450	0	0	0					1039		16448	16448	521	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1390	魔·齐天鼠圣	2	80	21008	30	 	1	2	7450	0	0	0					1039		17270	17270	547	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1400	地府阴阳判官	2	80	21009	30	 	1	2	7450	0	0	0					1026		18134	18134	547	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1321	狸妖道人	2	80	20077	29	 	0	2	7450	0	0	0					1039		6199	6199	408	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1341	战狼卫	2	80	20063	29	 	0	2	7450	0	0	0					1039		6199	6199	408	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1361	鼠族骑兵	2	80	20061	29	 	0	2	7450	0	0	0					1039		6199	6199	408	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1371	狸妖道人	2	80	20077	29	 	0	2	7450	0	0	0					1039		6199	6199	408	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1381	战狼卫	2	80	20063	29	 	0	2	7450	0	0	0					1039		6199	6199	408	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1401	地府黑无常	2	80	20067	29	 	0	2	7450	0	0	0					1039		6199	6199	370	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01bgd1402	地府白无常	2	80	20066	29	 	0	2	7450	0	0	0					1039		6199	6199	370	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
																											130														0													
01zyz01	玉虚传送员	1	80	10098	9	3	0	1	7450	0	0	0							999999	999999	65535	88888	0	15000	130	0	130	500	15000	500	0	0									0				你从哪里来，要到哪里去？你妹贵姓？	1				10				
01zyz02	昆仑传送员	1	80	10098	9	3	0	1	7450	0	0	0							999999	999999	65535	88888	0	15000	130	0	130	500	15000	500	0	0									0				你从哪里来，要到哪里去？你妹贵姓？	1				10				
01zyz03	九黎传送员	1	80	10098	9	3	0	1	7450	0	0	0							999999	999999	65535	88888	0	15000	130	0	130	500	15000	500	0	0									0				你从哪里来，要到哪里去？你妹贵姓？	1				10				
01zyz04	畏战	2	30	20033	29	 	0	2	160	0	0	0							2479	2479	182	0	0	15000	130	0	130	500	15000	500	0	0									0					0				10				
01zyz05	鏖战	2	31	20061	29	 	0	2	165	0	0	0							3960	3960	197	0	0	15000	130	0	130	500	15000	500	0	0									0					0				10				
01zyz06	血战	2	32	20067	29	 	0	2	170	0	0	0							5460	5460	213	0	0	15000	130	0	130	500	15000	500	0	0									0					0				10				
01zyz07	莫战	2	35	21018	30	 	1	2	185	0	0	0					1139		266133	266133	242	0	0	15000	130	0	130	500	15000	500	0	0									0					0				10				
01zyz08	三界资源战使者	1	80	10098	9	3	0	1	0	0	0	0							1899044	1899044	101666	0	0	15000	130	0	130	500	15000	500	0	0									0				宜将剩勇追穷寇，不可沽名学东方美眉！！	1				10				
																											130														0													
01syt100	火邪	2	25	20047	29		1	2	726	0	0	0					1043		22874	22874	128	0	0	15000	130	0	130	293	10000	258	0	0									0					0				10				
01syt101	火离	2	24	20010	29		0	2	510	0	0	0					1043		7625	7625	130	0	0	15000	130	0	130	240	10000	207	0	0									0					0				10				
01syt110	百年枯木	2	24	21002	30		0	2	510	0	0	0					1044		10590	10590	136	0	0	15000	130	0	130	240	10000	207	0	0									0					0				10				
01syt120	万古僵尸	2	24	20027	29		0	2	510	0	0	0					1045		25416	25416	143	0	0	15000	130	0	130	240	10000	207	0	0									0					0				10				
01syt121	巨面蝙蝠	2	24	20026	29		0	2	510	0	0	0					1045		16944	16944	150	0	0	15000	130	0	130	240	10000	207	0	0									0					0				10				
01syt130	葬仙神龙	2	27	20034	29		0	2	726	0	0	0					1046		13541	13541	174	0	0	15000	130	0	130	401	10000	360	0	0									0					0				10				
01syt140	千年旱魃	2	31	21002	30		1	2	918	0	0	0					1047		151654	151654	207	0	0	15000	130	0	130	631	10000	571	0	0									0					0				10				
01syt150	游离猎刃	2	32	20056	29		0	2	918	0	0	0					1048		45825	45825	223	0	0	15000	130	0	130	699	10000	629	0	0									0					0				10				
01syt151	游离猎户	2	32	20059	29		0	2	918	0	0	0					1048		30550	30550	223	0	0	15000	130	0	130	699	10000	629	0	0									0					0				10				
01syt160	涅盘嗜血	2	36	20010	29		1	2	1200	0	0	0					1049		209485	209485	261	0	0	15000	130	0	130	982	10000	862	0	0									0					0				10				
01syt161	风羽斑鸠	2	35	20047	29		0	2	1200	0	0	0					1049		23276	23276	254	0	0	15000	130	0	130	901	10000	801	0	0									0					0				10				
01syt170	夜离狼裘	2	37	20063	29		0	2	1200	0	0	0					1050		64629	64629	280	0	0	15000	130	0	130	1063	10000	923	0	0									0					0				10				
01syt171	木希狸妖	2	37	20030	29		0	2	1200	0	0	0					1050		32314	32314	280	0	0	15000	130	0	130	1063	10000	923	0	0									0					0				10				
01syt180	勾魂蝎精	2	40	20034	29		0	2	1320	0	0	0					1051		129257	129257	301	0	0	15000	130	0	130	1305	10017	1105	17	0									0					0				10				
01syt181	窟古怒焰	2	40	20018	29		0	2	1320	0	0	0					1051		27698	27698	301	0	0	15000	130	0	130	1305	10017	1105	17	0									0					0				10				
01syt190	狸妖波多	2	43	21007	30		1	2	1320	0	0	0					1052		466491	466491	322	0	0	15000	130	0	130	1356	10242	1156	98	0									0					0				10				
01syt191	天雷柱	2	42	20088	29		0	2	1320	0	0	0					1052		51832	51832	330	0	0	15000	130	0	130	1339	10171	1139	71	0									0					0				10				
01syt200	万窟洞熔魔	2	46	20069	29		1	2	2400	0	0	0					1053		177711	177711	359	0	0	15000	130	0	130	1414	10489	1214	189	0									0					0				10				
01syt201	万窟洞雪芒	2	46	20070	29		1	2	2400	0	0	0					1053		177711	177711	359	0	0	15000	130	0	130	1414	10489	1214	189	0									0					0				10				
01syt202	万窟洞小妖	2	45	20075	29		0	2	2400	0	0	0					1053		88855	88855	352	0	0	15000	130	0	130	1392	10401	1192	151	0									0					0				10				
01syt210	昭明雷兽	2	51	21010	30		1	2	4800	0	0	0					1054		688686	688686	395	0	0	15000	130	0	130	1516	10961	1316	374	0									0					0				10				
01syt211	照明妖	2	50	20073	29		0	2	4800	0	0	0					1054		76521	76521	407	0	0	15000	130	0	130	1502	10841	1302	341	0									0					0				10				
01syt220	魅影雪妖	2	56	21000	30		1	2	4680	0	0	0					1055		824278	824278	453	0	0	15000	130	0	130	1651	11596	1436	604	0									0					0				10				
01syt221	万雷柱	2	55	20088	29		0	2	4680	0	0	0					1055		91586	91586	445	0	0	15000	130	0	130	1573	11443	1373	508	0									0					0				10				
01syt230	魅影惑女	2	57	20005	29		0	2	4680	0	0	0					1056		181249	181249	460	0	0	15000	130	0	130	1729	11749	1499	700	0									0					0				10				
01syt240	玉石琵琶精	2	61	20037	29		1	2	5100	0	0	0					1057		1118291	1118291	490	0	0	15000	130	0	130	1992	12340	1771	1091	0									0					0				10				
01syt241	骷髅巫师	2	60	20057	29		0	2	5100	0	0	0					1057		149105	149105	507	0	0	15000	130	0	130	1965	12207	1689	990	0									0					0				10				
01syt242	骷髅战士	2	60	20058	29		0	2	5100	0	0	0					1057		223658	223658	507	0	0	15000	130	0	130	1965	12207	1689	990	0									0					0				10				
01syt250	魔礼青邪念	2	66	20003	29		1	2	5280	0	0	0					1058		2277641	2277641	554	0	0	15000	130	0	130	2134	13027	2197	1668	0									0					0				10				
01syt251	青家军亡魂	2	65	20086	29		0	2	5280	0	0	0					1058		365000	365000	546	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01syt260	魔礼红邪念	2	71	20003	29		1	2	6840	0	0	0					1059		2730000	2730000	624	0	0	15000	130	0	130	2354	13821	2723	2512	0									0					0				10				
01syt261	红家军亡魂	2	70	20080	29		0	2	6840	0	0	0					1059		438000	438000	646	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01syt270	魔礼海邪念	2	76	20003	29		1	2	8940	0	0	0					1060		3276000	3276000	733	0	0	15000	130	0	130	2763	14711	3347	3272	0									0					0				10				
01syt271	海家军亡魂	2	75	20084	29		0	2	8940	0	0	0					1060		525600	525600	760	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01syt280	魔礼寿邪念	2	80	20003	29		1	2	8940	0	0	0					1061		3931200	3931200	849	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01syt281	寿家军亡魂	2	79	20085	29		0	2	8940	0	0	0					1061		630720	630720	881	0	0	15000	130	0	130	2916	15238	3701	3794	0									0					0				10				
01syt290	雷震子邪念	2	80	21019	30		1	2	8940	0	0	0					1062		4717440	4717440	13930	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01sytn001	神秘商店使者	1	1	10048	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	15000	130	0	130	0	15000	500	0	0									0				试营业，试营业哈！	1				10				
01sytn002	神秘商店使者	1	1	10048	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	15000	130	0	130	0	15000	500	0	0									0				试营业，试营业哈！	1				10				
01sytn003	神秘商店使者	1	1	10048	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	15000	130	0	130	0	15000	500	0	0									0				试营业，试营业哈！	1				10				
01sytn004	神秘商店使者	1	1	10048	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	15000	130	0	130	0	15000	500	0	0									0				试营业，试营业哈！	1				10				
																											130														0													
01syt141	旱魃	2	30	20030	29		0	2	0	0	0	0							13541	13541	143	0	0	15000	130	0	130	563	10000	513	0	0									0					0				10				
01syt212	照明兽	2	50	20073	29		0	2	0	0	0	0							76521	76521	407	0	0	15000	130	0	130	1502	10841	1302	341	0									0					0				10				
01syt252	天兵亡魂	2	65	20089	29		0	2	0	0	0	0							365000	365000	1030	0	0	15000	130	0	130	2101	12873	2097	1494	0									0					0				10				
01syt262	天兵亡魂	2	70	20089	29		0	2	0	0	0	0							438000	438000	1105	0	0	15000	130	0	130	2265	13644	2596	2365	0									0					0				10				
01syt272	天兵亡魂	2	75	20089	29		0	2	0	0	0	0							525600	525600	6240	0	0	15000	130	0	130	2712	14530	3229	3098	0									0					0				10				
01syt282	天兵亡魂	2	80	20089	29		0	2	0	0	0	0							630720	630720	7488	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01syt291	魔礼青邪念亡魂	2	80	20003	29		0	2	0	0	0	0							759214	759214	8980	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01syt292	魔礼红邪念亡魂	2	80	20003	29		0	2	0	0	0	0							910000	910000	8980	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01syt293	魔礼海邪念亡魂	2	80	20003	29		0	2	0	0	0	0							1092000	1092000	8980	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01syt294	魔礼寿邪念亡魂	2	80	20003	29		0	2	0	0	0	0							1310400	1310400	8980	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
01syt295	天兵亡魂	2	80	20089	29		0	2	0	0	0	0							630720	630720	7488	0	0	15000	130	0	130	2967	15435	3819	3968	0									0					0				10				
																											130														0													
01ywboss01	夔牛	2	40	21018	30		1	2	50000	10000	10000	0					1068		1017851	1017851	384	0	0	15000	130	0	130	1305	20000	4000	4000	8000									0					0				10				
01ywboss02	天忍王	2	40	21011	30		1	2	50000	10000	10000	0					1068		1017851	1017851	384	0	0	15000	130	0	130	1305	20000	4000	4000	8000									0					0				10				
01ywboss03	法莲王	2	40	21001	40		1	2	50000	10000	10000	0					1068		1017851	1017851	384	0	0	15000	130	0	130	1305	20000	4000	4000	8000									0					0				10				
01ywboss04	风火王	2	40	21005	30		1	2	50000	10000	10000	0					1069		1299065	1299065	403	0	0	15000	130	0	130	1305	20000	4000	4000	8000									0					0				10				
01ywboss05	阴阳王	2	40	21003	30		1	2	50000	10000	10000	0					1069		1299065	1299065	403	0	0	15000	130	0	130	1305	20000	4000	4000	8000									0					0				10				
01ywboss06	樱木王	2	40	21002	30		1	2	50000	10000	10000	0					1069		1299065	1299065	403	0	0	15000	130	0	130	1305	20000	4000	4000	8000									0					0				10				
